class,comment_sentence,labels,types
Retry,the sequence of headers to be removed from the query on reply,[0 1 0 0 0],uk
Retry,Please.,[0 1 0 0 0],uk
SafeFileCache,cache based on files that are secure even if available in the destination directory,[0 0 0 0 1],uk
SafeFileCache,not available or writable.,[0 0 0 0 1],uk
SchemaValidatorMixin,this validator mixin provides a mechanic to test schemes passed to cerberus,[0 0 0 0 1],uk
Session,request session.,[0 0 0 0 1],uk
Session,"allows you to work with cookies, create connections and configure them.",[0 0 0 0 1],uk
Session,basic usage,[1 0 0 0 0],uk
Session,s/ s^session requests,[1 0 0 0 0],uk
Session,s^get https httpbin^org get,[1 0 0 0 0],uk
Session,answer 200,[1 0 0 0 0],uk
Session,or as the Context Manager,[1 0 0 0 0],uk
Session,^session as s requests,[1 0 0 0 0],uk
Session,s^get https httpbin^org get,[1 0 0 0 0],uk
Session,answer 200,[1 0 0 0 0],uk
SkipTo,key to skip all undefined text to match,[0 0 0 0 1],uk
SkipTo,expression found.,[0 0 0 0 1],uk
SkipTo,"include default false if true, the destination expression will also be processed",[0 1 0 0 0],uk
SkipTo,will return the missing text and destination expression as a list of elements 2.,[0 1 0 0 0],uk
SkipTo,"ignore the default grammar definition, by default quoted lines and",[0 1 0 0 0],uk
SkipTo,comments that may contain false matches to the destination expression,[0 1 0 0 0],uk
SkipTo,"included in the skipped test if it was found before detecting the destination expression,",[0 1 0 0 0],uk
SkipTo,report,[1 0 0 0 0],uk
SkipTo,# urgent description of opening days,[1 0 0 0 0],uk
SkipTo,101 critical crash system reset 6,[1 0 0 0 0],uk
SkipTo,94 cosmetic spelling error when logging in n 14,[1 0 0 0 0],uk
SkipTo,whole word nums,[1 0 0 0 0],uk
SkipTo,Sep Reduction,[1 0 0 0 0],uk
SkipTo,# Ignore quoted lines so that the quoted string does not match,[1 0 0 0 0],uk
SkipTo,"string data sickto sep, ignore digging row",[1 0 0 0 0],uk
SkipTo,sev sep data line,[1 0 0 0 0],uk
SkipTo,Whole Days Opened,[1 0 0 0 0],uk
SkipTo,print tkt^dump,[1 0 0 0 0],uk
SkipTo,printing,[1 0 0 0 0],uk
SkipTo,"101, critical, intermediate system crash, 6th.",[1 0 0 0 0],uk
SkipTo,days open 6,[1 0 0 0 0],uk
SkipTo,number 101,[1 0 0 0 0],uk
SkipTo,sevsirirte,[1 0 0 0 0],uk
SkipTo,"94, cosmetic, spelling error at login n, 14",[1 0 0 0 0],uk
SkipTo,day opened 14,[1 0 0 0 0],uk
SkipTo,desc misspelled at log login n,[1 0 0 0 0],uk
SkipTo,sev cosmetics,[1 0 0 0 0],uk
SkipTo,day 47 open,[1 0 0 0 0],uk
TokenStreamIterator,pump through the stream,[0 0 0 1 0],uk
TreeBuilder,document class to use for the bottom node of the document,[1 0 0 0 0],uk
TreeBuilder,elementclass class to use for html elements,[1 0 0 0 0],uk
TreeBuilder,comment class for comments,[1 0 0 0 0],uk
TreeBuilder,doctypeclass class to use for doc type,[1 0 0 0 0],uk
Trie,abstract base class for trying,[0 0 0 0 1],uk
UnlockError,the basic class for errors that arise from trying to let go of the lock.,[0 0 0 0 1],uk
_OpNamespace,Namespace for dynamic Python operators binding.,[1 0 1 0 1],uk
_OpNamespace,to,[1 0 1 0 0],uk
_OpNamespace,"Instead, the",[1 0 1 0 0],uk
_OpNamespace,on flag^ops object to create new opnamespace space,[0 0 1 0 0],uk
_OpNamespace,3,[1 0 1 0 0],uk
_OpNamespace,flag^ops. my space^my op.,[0 0 1 0 0],uk
_OpNamespace,operation already exists.,[1 0 1 0 0],uk
Adadelta,implements aadelta algorithm.,[0 0 0 0 1],uk
Adadelta,"In the Adadel, it's offered with an adaptive method of learning.",[0 0 0 0 1],uk
Adadelta,arguments,[0 1 0 0 0],uk
Adadelta,default value for 09 square gradients,[0 1 0 0 0],uk
Adadelta,Default numeric stability 1e 6,[0 1 0 0 0],uk
Adadelta,to default options 10,[0 1 0 0 0],uk
Adam,implements adam algorithm.,[0 0 0 0 1],uk
Adam,Adam is offered a method of stochastic optimization.,[0 0 1 0 0],uk
Adam,arguments,[0 1 0 0 0],uk
Adam,"lr float, optional 1e 3 training course",[0 1 0 0 0],uk
Adam,"runs the average gradient and its square default 09,099",[0 1 0 0 0],uk
Adam,default false,[0 1 0 0 0],uk
Adam,adam method of stochastic optimization,[0 0 1 0 0],uk
Adam,https arxiv^org abs 14126980,[0 0 1 0 0],uk
Adam,The https openreview^net forum?,[0 0 1 0 0],uk
Adamax,Adam is offered a method of stochastic optimization.,[0 0 0 0 1],uk
Adamax,arguments,[0 1 0 0 0],uk
Adamax,"lr float, optional level 2e 3",[0 1 0 0 0],uk
Adamax,do the average of the gradient and the square of the gradient,[0 1 0 0 0],uk
AdaptiveMaxPool3d,output is dx h x w for any input size.,[0 0 0 1 0],uk
AdaptiveMaxPool3d,the number of outputs is equal to the number of incoming planes.,[0 0 0 1 0],uk
AdaptiveMaxPool3d,"output image size, form d x x x w.",[0 1 0 0 0],uk
AdaptiveMaxPool3d,"d, h and w can be either int, or none, which means size is",[0 1 0 0 0],uk
AdaptiveMaxPool3d,Same thing as the input.,[0 1 0 0 0],uk
AdaptiveMaxPool3d,"Return the index if true, return the index along with the outputs.",[0 1 0 0 0],uk
AdaptiveMaxPool3d,used to transfer n^maxunpool3d.,[0 1 0 0 0],uk
AdaptiveMaxPool3d,default false,[0 1 0 0 0],uk
AdaptiveMaxPool3d,# Target output size 5x7x9,[1 0 0 0 0],uk
AdaptiveMaxPool3d,"input torch^range 1,64, 8,9,10",[1 0 0 0 0],uk
AdaptiveMaxPool3d,output m input,[1 0 0 0 0],uk
AdaptiveMaxPool3d,# Target size of 7x7x7 output,[1 0 0 0 0],uk
AdaptiveMaxPool3d,m n^a Adaptive max.3d 7,[1 0 0 0 0],uk
AdaptiveMaxPool3d,"input torch^range 1,64, 10, 9, 8",[1 0 0 0 0],uk
AdaptiveMaxPool3d,output m input,[1 0 0 0 0],uk
AdaptiveMaxPool3d,# the target output size of 7x9x8,[1 0 0 0 0],uk
AdaptiveMaxPool3d,"input torch^range 1,64, 10, 9, 8",[1 0 0 0 0],uk
AdaptiveMaxPool3d,output m input,[1 0 0 0 0],uk
BatchNorm1d,apply batch normalization to 2d or 3d input mini packet 1d,[0 0 0 0 1],uk
BatchNorm1d,data with optional channel size as described in paper,[0 0 0 0 1],uk
BatchNorm1d,batch normalization accelerates deep network learning by reducing internal cognitive change.,[0 0 0 0 1],uk
BatchNorm1d,mean and standard deviation are calculated by 1 over,[0 0 0 1 0],uk
BatchNorm1d,"the size of c, where c is the input size.",[0 0 0 1 0],uk
BatchNorm1d,Calculated mean and variance that are then used for normalization during,[0 0 0 1 0],uk
BatchNorm1d,11 / 15,[0 0 0 1 0],uk
BatchNorm1d,We also need to evaluate time.,[0 0 0 1 0],uk
BatchNorm1d,"Because batch normalization is done by the size of c, computational statistics",[0 0 1 0 0],uk
BatchNorm1d,The num function with the c mathematical values expected to be the size input,[0 1 0 1 0],uk
BatchNorm1d,Value added to the denominator for numeric stability.,[0 1 0 0 0],uk
BatchNorm1d,default 1e 5,[0 1 0 0 0],uk
BatchNorm1d,calculation.,[0 1 0 0 0],uk
BatchNorm1d,"I mean, it's just average.",[0 1 0 0 0],uk
BatchNorm1d,Default 01,[0 1 0 0 0],uk
BatchNorm1d,"affin boolean value, if set to true, has this module",[0 1 0 0 0],uk
BatchNorm1d,learnable affine options.,[0 1 0 0 0],uk
BatchNorm1d,default true,[0 1 0 0 0],uk
BatchNorm1d,"module follows the running mean and variance, and if set false,",[0 1 0 0 0],uk
BatchNorm1d,this module does not follow this statistics and always uses a batch,[0 1 0 0 0],uk
BatchNorm1d,Statistics both in training and driving mode.,[0 1 0 0 0],uk
BatchNorm1d,default true,[0 1 0 0 0],uk
BatchNorm1d,"math n, c or mathematical n, c, l",[0 0 0 1 0],uk
BatchNorm1d,# with parameters you can learn,[1 0 0 0 0],uk
BatchNorm1d,m n^batchorm1d 100,[1 0 0 0 0],uk
BatchNorm1d,# without parameters to learn,[1 0 0 0 0],uk
BatchNorm1d,"input flag^randn 20,100",[1 0 0 0 0],uk
BatchNorm1d,output m input,[1 0 0 0 0],uk
BCEWithLogitsLoss,This loss combines the sigmoid layer and the bursos in one separate layer.,[0 0 0 0 1],uk
BCEWithLogitsLoss,"And then it's the bilos, like by combining the operations into one layer,",[0 0 0 0 1],uk
BCEWithLogitsLoss,We're going to use the final calculation trick for numerical stability.,[0 0 0 0 1],uk
BCEWithLogitsLoss,if attr correction is not any,[0 0 0 1 0],uk
BCEWithLogitsLoss,"default mean, then",[0 1 0 1 0],uk
BCEWithLogitsLoss,"operator name means l, & text when short text means",[0 0 0 1 0],uk
BCEWithLogitsLoss,"operatorname sum l, & text when disabled.",[0 0 0 1 0],uk
BCEWithLogitsLoss,Final Experiences,[0 0 0 1 0],uk
BCEWithLogitsLoss,"it's used to measure a restore error, for example",[0 0 0 1 0],uk
BCEWithLogitsLoss,autocoder.,[0 0 0 1 0],uk
BCEWithLogitsLoss,Notice that the integers t i should be numbers,[0 0 1 1 0],uk
BCEWithLogitsLoss,Between 0 and 1.,[0 0 1 1 0],uk
BCEWithLogitsLoss,is possible to trade reviews and precision by adding weights to positive examples.,[1 0 0 1 0],uk
BCEWithLogitsLoss,"in the case of multiple tags, loss can be described as",[0 0 0 1 0],uk
BCEWithLogitsLoss,"ll c x, y l c l 1, c, points, l n, c ^ top, quad",[0 0 0 1 0],uk
BCEWithLogitsLoss,"l n, c w n, c left p c y n, c c cot log sigma x n, c",[0 0 0 1 0],uk
BCEWithLogitsLoss,"1 y n, c cat log 1 sigma x n, c right,",[0 0 0 1 0],uk
BCEWithLogitsLoss,"For example, if a data set contains 100 positive and 300 negative examples of one class,",[1 0 0 0 0],uk
BCEWithLogitsLoss,"Then the weight of the class has to be equal to the mathematical fecalia of 300,1003.",[0 0 0 1 0],uk
BCEWithLogitsLoss,"Loss will act as if the data set contains a mathematical 3 times 100, 300 positive examples.",[1 0 0 1 0],uk
BCEWithLogitsLoss,"destination flag^ons 10,64, dtype flag^float32 #64 classes, batch size 10",[1 0 0 0 0],uk
BCEWithLogitsLoss,"output flash^full 10,64,099 # Logger",[1 0 0 0 0],uk
BCEWithLogitsLoss,pos weightflag^ons 64 # All weights are equal 1,[1 0 0 0 0],uk
BCEWithLogitsLoss,"Output of criteria, destination #log sigmeoid 099",[1 0 0 0 0],uk
BCEWithLogitsLoss,For every batch item.,[0 1 0 0 0],uk
BCEWithLogitsLoss,"medium bool size, optional expiry wonder value. decrease attr.",[0 1 0 0 0],uk
BCEWithLogitsLoss,"By default,",[0 1 0 0 0],uk
BCEWithLogitsLoss,The losses are measured by the average loss rate in the packet.,[0 1 0 0 0],uk
BCEWithLogitsLoss,Note for,[0 1 0 0 0],uk
BCEWithLogitsLoss,if the average size of the attr field,[0 1 0 0 0],uk
BCEWithLogitsLoss,ignored,[0 1 0 0 0],uk
BCEWithLogitsLoss,default true,[0 1 0 0 0],uk
BCEWithLogitsLoss,"decrease bool, optional depreciation view attr.",[0 1 0 0 0],uk
BCEWithLogitsLoss,about medium size attr.,[0 1 0 0 0],uk
BCEWithLogitsLoss,"when attr down - no, returns loss by",[0 1 0 0 0],uk
BCEWithLogitsLoss,"Instead, a batch group element and ignore the average attr.",[0 1 0 0 0],uk
BCEWithLogitsLoss,default true,[0 1 0 0 0],uk
BCEWithLogitsLoss,The decrease string optionally determines which decrease will be applied to the output,[0 1 0 0 0],uk
BCEWithLogitsLoss,No arithmetic mean.,[0 1 0 0 0],uk
BCEWithLogitsLoss,the mean of the sum of the output will be divided by the quantity,[0 1 0 0 0],uk
BCEWithLogitsLoss,outputs in sum () will be summed up.,[0 1 0 0 0],uk
BCEWithLogitsLoss,average note size,[0 1 0 0 0],uk
BCEWithLogitsLoss,default mean,[0 1 0 0 0],uk
BCEWithLogitsLoss,"must be a long vector, equal to the number of classes.",[0 1 0 0 0],uk
BCEWithLogitsLoss,"input mathematics n, which understands mathematics, any number of additional dimensions",[0 1 0 1 0],uk
BCEWithLogitsLoss,"target mathematical n, same shape as input",[0 0 0 1 0],uk
BCEWithLogitsLoss,"If there is no attr shortcut, then the mathematical n is the same",[0 1 0 1 0],uk
BCEWithLogitsLoss,loss of n^bceout,[1 0 0 0 0],uk
BCEWithLogitsLoss,flag^ empty 3 ^random 2,[1 0 0 0 0],uk
BCEWithLogitsLoss,"Output lost input, destination",[1 0 0 0 0],uk
BCEWithLogitsLoss,output^backward,[1 0 0 0 0],uk
BuildType,if attr make type build env,[1 0 0 0 0],uk
BuildType,"if cmake^txt does not exist,",[1 0 0 0 0],uk
BuildType,arguments,[0 1 0 0 0],uk
Caffe2OperatorTestCase,op check it is a user defined class children of Caffe2benchmarkbase,[0 0 0 1 0],uk
ConstantPad3d,"Math text on the left, mathematical text on the right,",[0 1 0 0 0],uk
ConstantPad3d,"m n^ Fastpad3d 3,35",[1 0 0 0 0],uk
ConstantPad3d,output m input,[1 0 0 0 0],uk
ConstantPad3d,# use different podings for different sides,[1 0 0 0 0],uk
ConstantPad3d,output m input,[1 0 0 0 0],uk
Conv3d,Airplanes.,[0 0 0 0 1],uk
Conv3d,"and the output of the mathematical n, c out, d out, h out, w out can be described exactly as",[0 0 0 1 0],uk
Conv3d,"out n i, c out j convert c out j",[0 0 0 1 0],uk
Conv3d,Sides for the number of attr points for each measure.,[0 1 0 0 0],uk
Conv3d,attr in channels and attr out channel should be split by,[0 1 0 0 0],uk
Conv3d,"in groups 1, all inputs connected to all outputs.",[0 0 0 0 1],uk
Conv3d,"In groups 2, operation becomes equivalent to two convas.",[0 0 0 0 1],uk
Conv3d,"layers on the side, each one sees half of the input channels,",[0 0 0 0 1],uk
Conv3d,"and creating half the output channels, and both later",[0 0 0 0 1],uk
Conv3d,"atgroups attr in channels, every incoming channel will be connected to",[0 0 0 0 1],uk
Conv3d,Custom size filter set,[0 0 0 0 1],uk
Conv3d,"A puff of three inches, in this case, the first int is used to measure depth,",[0 1 0 0 1],uk
Conv3d,"In other words, to enter the size n, c in, d d d, h in, d, t, w in,",[0 0 0 1 0],uk
Conv3d,Math math in channels from c to the c channel times k.,[0 0 0 1 0],uk
Conv3d,in int channels the number of channels in the input image,[0 1 0 0 0],uk
Conv3d,default 0,[0 1 0 0 0],uk
Conv3d,"The pack mode string, optional.",[0 1 0 0 0],uk
Conv3d,Acceptable zeros and circular default zeros,[0 1 0 0 0],uk
Conv3d,"groups int, possible number of closed connections from incoming channels on outgoing channels.",[0 1 0 0 0],uk
Conv3d,"offset bool, optional if true, adds an educational bias to the output.",[0 1 0 0 0],uk
Conv3d,default true,[0 1 0 0 0],uk
Conv3d,"math n, c d in, h in, w in",[0 0 0 1 0],uk
Conv3d,"print the mathematical n, c out, d out, h out, w out where",[0 0 0 1 0],uk
Conv3d,the weight of a form module that can be learned,[0 0 0 1 0],uk
Conv3d,the values of these weights taken from,[0 0 0 1 0],uk
Conv3d,the math text k frac 1 c in prod i 0 ^ 2 is the size of the i kernel,[0 0 0 1 0],uk
Conv3d,"If the half-minute truths are true,",[0 0 0 1 0],uk
Conv3d,then the meaning of these weights is,[0 0 0 1 0],uk
Conv3d,"sample from math math math mathcal u qrt k, sqrt k where",[0 0 0 1 0],uk
Conv3d,the math text k frac 1 c in prod i 0 ^ 2 is the size of the i kernel,[0 0 0 1 0],uk
Conv3d,# with square kernels and equal step,[1 0 0 0 0],uk
Conv3d,"m n^conv3d 16, 33, 3, step 2",[1 0 0 0 0],uk
Conv3d,"m n^conv3d 16,33, 3, 5, 2, step 2, 1, pading 4, 2, 0",[1 0 0 0 0],uk
Conv3d,"input torch to the 20th, 16, 10, 50, 100",[1 0 0 0 0],uk
Conv3d,output m input,[1 0 0 0 0],uk
ConvReLU3d,convrelu3d is a module to melt the conv3d and reslu module,[0 0 0 0 1],uk
CyclicLR,rule cycles learning,[0 0 0 0 1],uk
CyclicLR,or based on the cycle.,[0 0 0 0 1],uk
CyclicLR,The rules of cycle learning change the level of learning after each party.,[0 0 0 1 0],uk
CyclicLR,Triangle2 is a basic triangle cycle measuring the initial amplitude by half of each cycle.,[0 1 0 1 0],uk
CyclicLR,iterations of each cycle.,[0 1 0 1 0],uk
CyclicLR,"Optimized torch^opim. sgd model^parameters, lr 01, pulse 09",[1 0 0 0 0],uk
CyclicLR,"scheduler flash^opim. lr scheduleler^cliplr Optimizer, base lr 001, max lr 01",[1 0 0 0 0],uk
CyclicLR,Flash^utils data loader. data^dataloader.,[1 0 0 0 0],uk
CyclicLR,for epoch in range 10,[1 0 0 0 0],uk
CyclicLR,for batch loading data,[1 0 0 0 0],uk
CyclicLR,A pack of trains.,[1 0 0 0 0],uk
CyclicLR,scheduleler^step,[1 0 0 0 0],uk
DeQuantStub,this option will be replaced as nnq^quantize in transformation.,[0 0 0 1 1],uk
DiagonalTensor,class with flash function and some diagonal representation,[0 0 0 0 1],uk
DiagonalTensor,This class has a limited utility and is basically useful to verify that,[1 0 0 1 0],uk
DiagonalTensor,The traffic mechanism works as expected.,[1 0 0 0 0],uk
DiagonalTensor,It's based on diagonal meritian.,[1 0 0 1 0],uk
DiagonalTensor,example in numpy documentation.,[1 0 0 1 0],uk
DiagonalTensor,diagonalizer corresponds to 2d ppensor of n rows and columns,[0 0 0 1 0],uk
DiagonalTensor,"Diagonal entries are set to value, while all others are zero.",[0 0 0 1 0],uk
DiagonalTensor,the,[0 0 0 1 0],uk
DiagonalTensor,The main function of a diagonal is to provide a more compact function,[0 0 0 1 0],uk
EmbeddingBag,"per pack of constant length and without attr for a sample of weight, this class",[0 0 1 0 0],uk
EmbeddingBag,"in mode, the mean is equal to the class torches^n.embillung followed by the torch^mean minus 0",[0 0 1 0 0],uk
EmbeddingBag,"However, the class torch^n.embling time package and memory is much more effective than using a chain of these",[0 0 1 0 0],uk
EmbeddingBag,The surgery.,[0 0 1 0 0],uk
EmbeddingBag,Pass.,[0 0 1 0 0],uk
EmbeddingBag,"if attr on sample weight is passed on,",[0 0 1 0 0],uk
EmbeddingBag,Supported mode is the sum that calculates the weighted amount according to,[0 0 1 0 0],uk
EmbeddingBag,attr on a weight sample.,[0 0 1 0 0],uk
EmbeddingBag,"max. float, optional if specified, each input vector with normal size greater than the maximum size attr",[0 1 0 0 0],uk
EmbeddingBag,"The normal float type, optional p as the p value for the maximum attr format.",[0 1 0 0 0],uk
